200000501085,WETMORE HIGH,BOX AB,WETMORE,KS,66550,0246,54,(785) 866-2860,43,1,3,09,12,1
200000600975,HIAWATHA ELEM,600 MIAMI,HIAWATHA,KS,66434,2099,340,(785) 742-7181,33,1,1,KG,04,1
200000600976,HIAWATHA SR HIGH,600 RED HAWK DRIVE,HIAWATHA,KS,66434,2697,271,(785) 742-3312,41,1,3,09,12,1
200000601728,HIAWATHA MIDDLE SCHOOL,307 SOUTH MORRILL AVE,HIAWATHA,KS,66434,,252,(785) 742-4172,41,1,2,05,08,1
200000700155,SMITH CENTER ELEM,216 S. JEFFERSON,SMITH CENTER,KS,66967,0329,196,(785) 282-6614,43,1,1,KG,06,1
200000700156,SMITH CENTER JR SR HIGH,300 ROGER BARTA WAY,SMITH CENTER,KS,66967,0329,247,(785) 282-6609,43,1,3,07,12,1
200000801745,LAWRENCE GARDNER HIGH SCHOOL,PO BOX 8098,TOPEKA,KS,66608,,195,(785) 354-9798,41,1,3,08,12,1
200001001747,BERT NASH INTERMEDIATE,BOX 459,ATCHISON,KS,66002,,-2,(913) 367-6590,41,1,N,08,11,2
200001101748,WESTSIDE ELEMENTARY,1301 KANSAS HIGHWAY 264,LARNED,KS,67550,9329,1,(620) 285-0300,41,1,4,01,12,1
200001101749,WESTSIDE HIGH,1301 KANSAS HIGHWAY 264,LARNED,KS,67550,9329,98,(620) 285-0300,41,1,4,06,12,1
200001200094,HANOVER ELEM,P O BOX 338,HANOVER,KS,66945,0338,150,(785) 337-2281,43,1,1,KG,08,1
200001200095,HANOVER HIGH,P O BOX 338,HANOVER,KS,66945,0338,74,(785) 337-2281,43,1,3,09,12,1
200001200096,LINN ELEM,P O BOX 345,LINN,KS,66953,,108,(785) 348-5531,43,1,1,KG,08,1
200001200097,LINN HIGH,P O BOX 345,LINN,KS,66953,0345,67,(785) 348-5531,43,1,3,09,12,1
200001300414,WINONA ELEM,BOX 97,WINONA,KS,67764,,46,(785) 846-7496,43,1,1,KG,08,1
200001300415,WINONA HIGH,BOX 97,WINONA,KS,67764,,38,(785) 846-7496,43,1,3,09,12,1
200001400453,CENTRAL HEIGHTS HIGH,3521 ELLIS ROAD,RICHMOND,KS,66080,,319,(785) 869-3555,42,1,4,06,12,1
200001400454,CENTRAL HEIGHTS ELEM,3521 ELLIS ROAD,RICHMOND,KS,66080,,218,(785) 869-3355,42,1,1,KG,05,1
200001500457,EISENHOWER ELEM,1404 SOUTH ASH,OTTAWA,KS,66067,3421,137,(785) 229-8040,32,1,1,PK,05,1
200001500458,EUGENE FIELD ELEM,720 TREMONT,OTTAWA,KS,66067,,248,(785) 229-8050,32,1,1,PK,05,1
200001500459,GARFIELD ELEM,1213 COLLEGE,OTTAWA,KS,66067,3619,376,(785) 229-8060,32,1,1,PK,05,1
200001500461,LINCOLN ELEM,1102 MILNER,OTTAWA,KS,66067,1804,517,(785) 229-8080,32,1,1,PK,05,1
200001500462,OTTAWA MIDDLE SCHOOL,1230 SOUTH ASH,OTTAWA,KS,66067,,539,(785) 229-8030,32,1,2,06,08,1
200001500463,OTTAWA SR HIGH,1120 SOUTH ASH,OTTAWA,KS,66067,,765,(785) 229-8020,32,1,4,01,12,1
200001600762,MARYSVILLE JR/SR HIGH,1111 WALNUT,MARYSVILLE,KS,66508,1911,364,(785) 562-5386,33,1,3,07,12,1
200001601674,MARYSVILLE ELEM,1010 CAROLINA,MARYSVILLE,KS,66508,1911,414,(785) 562-3641,33,1,1,PK,06,1
200001701216,SCOTT CITY LOWER ELEM,410 EAST 8TH,SCOTT CITY,KS,67871,,376,(620) 872-7660,33,1,1,PK,04,1
200001701217,SCOTT CITY MIDDLE,809 W NINTH,SCOTT CITY,KS,67871,,248,(620) 872-7640,33,1,2,05,08,1
200001701219,SCOTT CITY HIGH,712 MAIN,SCOTT CITY,KS,67871,,268,(620) 872-7620,33,1,3,09,12,1
200001801750,SCHOOL FOR BLIND ELEMENTARY,1100 STATE AVENUE,KANSAS CITY,KS,66102,,17,(913) 281-3308,12,2,1,KG,06,1
200001801751,SCHOOL FOR BLIND HIGH,1100 STATE AVENUE,KANSAS CITY,KS,66102,4486,27,(913) 281-3308,12,2,3,07,12,1
200001901752,SCHOOL FOR DEAF ELEMENTARY,450 EAST PARK STREET,OLATHE,KS,66061,,40,(913) 791-0513,21,2,1,KG,06,1
200001901753,SCHOOL FOR DEAF HIGH,450 EAST PARK STREET,OLATHE,KS,66061,,69,(913) 791-0513,21,2,3,07,12,1
200002000496,WESTERN PLAINS NORTH ELEM,311 W. OGDEN,RANSOM,KS,67572,,33,(785) 731-2434,43,1,1,KG,05,1
200002000498,WESTERN PLAINS HIGH,311 WEST OGDEN,RANSOM,KS,67572,0248,55,(785) 731-2352,43,1,3,09,12,1
200002000501,WESTERN PLAINS SOUTH ELEM/JR HIGH,P.O. BOX 218,BAZINE,KS,67516,0218,83,(785) 398-2535,43,1,1,KG,08,1
200002101849,KS ST INDUSTRIAL REFORMATORY,PO BOX 1568,HUTCHINSON,KS,67504,,-2,(620) 662-2321,32,1,N,N,N,1
200002201857,ST. HOSP. TRAINING CENTER PARSONS,2601 GABRIEL,PARSONS,KS,67357,,16,(620) 421-6550,33,2,4,04,12,1
200002300579,RAWLINS COUNTY ELEMENTARY,205 N 4TH STREET,ATWOOD,KS,67730,1799,148,(785) 626-3217,43,1,1,KG,06,1
200002300580,RAWLINS COUNTY JR/SR HIGH SCHOOL,100 N 8TH STREET,ATWOOD,KS,67730,1899,170,(785) 626-3289,43,1,3,07,12,1
200002501855,KS. STATE PENITENTIARY (LANSING),PO BOX 2,LANSING,KS,66043,,-2,(913) 727-3235,32,1,N,N,N,1
200002701840,WINFIELD CORRECTIONAL INSTITUTION,1806 PINECREST CR.,WINFIELD,KS,67156,,-2,(620) 221-6660,32,1,N,N,N,1
200002801828,WASHINGTON COUNTY HIGH SCHOOL,P.O. BOX 275,WASHINGTON,KS,66968,0275,191,(785) 325-2261,43,1,3,07,12,1
200002801883,WASHINGTON ELEMENTARY,P.O. BOX 275,WASHINGTON,KS,66968,0275,205,(785) 325-2261,43,1,1,KG,06,1
200002901830,ROCK HILLS ELEMENTARY SCHOOL,303 N. WEST STREET,MANKATO,KS,66956,,103,(785) 378-3822,43,1,1,PK,04,1
200002901836,ROCK HILLS MIDDLE SCHOOL,301 N WEST STREET,MANKATO,KS,66956,,80,(785) 378-4104,43,1,2,05,08,1
200002901837,ROCK HILLS HIGH SCHOOL,710 E. MADISON,MANKATO,KS,66956,,129,(785) 378-3126,43,1,3,09,12,1
200003001829,REPUBLIC COUNTY HIGH,P.O. BOX 469,BELLEVILLE,KS,66940,0469,-2,(785) 527-2281,43,1,N,09,12,2
200003001834,BELLEVILLE EAST ELEMENTARY,P.O. BOX 469,BELLEVILLE,KS,66935,0469,218,(785) 527-2330,43,1,1,PK,04,1
200003001835,REPUBLIC COUNTY MIDDLE,P.O. BOX 469,BELLEVILLE,KS,66935,0469,-2,(785) 527-5669,43,1,N,05,08,2
200003001958,REPUBLIC COUNTY JR./SR. HIGH SCHOOL,P.O. BOX 469,BELLEVILLE,KS,66935,0469,223,(785) 527-2281,43,1,3,07,12,3
200003001960,REPUBLIC COUNTY MIDDLE SCHOOL,P.O. BOX 469,BELLEVILLE,KS,66935,0469,72,(785) 527-5669,43,1,2,05,06,3
200003101854,KS. CORRECTIONAL VOC TECH CTR,815 SE RICE ROAD,TOPEKA,KS,66607,,0,(785) 559-5002,12,3,3,09,12,1
200004901858,WYANDOTTE COUNTY INFANT TODDLER,13939 DIAGONAL ROAD,CLEARWATER,KS,67026,,-2,(620) 584-3300,12,1,N,N,N,2
200034601900,THUNDER RIDGE MIDDLE SCHOOL,PO BOX 209,AGRA,KS,67621,0209,103,(785) 638-2244,42,1,2,04,08,1
200034601903,THUNDER RIDGE ELEMENTARY,PO BOX 188,KENSINGTON,KS,66951,0188,74,(785) 476-3241,43,1,1,KG,03,1
200034601922,THUNDER RIDGE HIGH SCHOOL,PO BOX 188,KENSINGTON,KS,66951,0188,61,(785) 476-2217,43,1,3,09,12,1
200034801770,DONIPHAN WEST HIGH SCHOOL,PO BOX 308,HIGHLAND,KS,66035,0308,152,(785) 442-3286,42,1,3,09,12,5
200034801943,DONIPHAN WEST PRIMARY,PO BOX 308,HIGHLAND,KS,66035,0308,111,(785) 442-3671,42,1,1,PK,02,3
200034801963,DONIPHAN WEST MIDDLE SCHOOL,642 HIGHWAY 20 EAST,DENTON,KS,66017,,83,(785) 359-6526,42,1,2,06,08,3
200034801967,DONIPHAN WEST ELEMENTARY SCHOOL,642 HIGHWAY 20 EAST,DENTON,KS,66017,,76,(785) 359-6525,42,1,1,03,05,3
200318001059,GARFIELD ELEM,300 N W 7TH,ABILENE,KS,67410,,249,(785) 263-1643,33,1,2,04,05,1
200318001060,KENNEDY ELEM,1501 N KUNEY,ABILENE,KS,67410,,238,(785) 263-1088,33,1,1,KG,01,1
200318001061,MCKINLEY ELEM,112 N ROGERS,ABILENE,KS,67410,,238,(785) 263-2311,33,1,1,02,03,1
200318001062,ABILENE MIDDLE SCHOOL,500 NORTHWEST 14TH,ABILENE,KS,67410,,370,(785) 263-1471,33,1,2,06,08,1
200318001063,ABILENE HIGH SCHOOL,1300 N CEDAR,ABILENE,KS,67410,,481,(785) 263-1260,33,1,3,09,12,1
200318001950,ABILENE VIRTUAL SCHOOL,BOX 639,ABILENE,KS,67410,,29,(785) 263-2630,33,1,3,07,12,3
200320001066,AUBURN ELEMENTARY,BOX 9,AUBURN,KS,66402,0009,411,(785) 339-4400,42,1,1,KG,06,1
200320001069,PAULINE CENTRAL PRIMARY,6625 SW WESTVIEW,TOPEKA,KS,66619,1420,455,(785) 339-4700,22,1,1,PK,03,1
200320001070,PAULINE SOUTH INTERMEDIATE,RT 1 BOX 158,WAKARUSA,KS,66546,9650,314,(785) 339-4750,41,1,2,04,06,1
200320001071,WANAMAKER ELEM,6630 SW 10TH,TOPEKA,KS,66615,3800,412,(785) 339-4800,41,1,1,KG,06,1
200320001072,JAY SHIDELER ELEMENTARY,4948 SW WANAMAKER,TOPEKA,KS,66610,1330,447,(785) 339-4600,41,1,1,KG,06,1
200320001073,WASHBURN RURAL HIGH,5900 SW 61ST,TOPEKA,KS,66619,9404,1698,(785) 339-4100,41,1,3,09,12,1
200320001658,INDIAN HILLS ELEMENTARY,7445 SW 29TH,TOPEKA,KS,66614,4700,472,(785) 339-4500,22,1,1,KG,06,1
200320001710,WASHBURN RURAL MIDDLE SCHOOL,5620 SW 61ST,TOPEKA,KS,66619,2005,840,(785) 339-4300,41,1,2,07,08,1
200320001935,FARLEY ELEMENTARY,6701 SW 33RD STREET,TOPEKA,KS,66614,,485,(785) 408-8300,22,1,1,KG,06,3
200321000209,ADMIRE ELEM,100 E. 1ST STREET,ADMIRE,KS,66830,,98,(620) 528-3431,43,1,1,KG,08,1
200321000210,AMERICUS ELEM,BOX 497,AMERICUS,KS,66835,,170,(620) 443-5165,42,1,1,KG,08,1
200321000211,NORTHERN HEIGHTS,1208 ROAD 345,ALLEN,KS,66833,,182,(620) 528-3521,43,1,3,09,12,1
200321000212,READING ELEM,BOX 38,READING,KS,66868,,69,(620) 699-3827,43,1,1,KG,08,1
200324000619,ALMA GRADE SCHOOL,215 E 9TH,ALMA,KS,66401,0068,126,(785) 765-3349,43,1,1,PK,04,1
200324000620,WABAUNSEE SR HIGH,P. O. BOX 218,ALMA,KS,66401,0218,127,(785) 765-3315,43,1,3,09,12,1
200324000621,MILL CREEK VALLEY MIDDLE SCHOOL,BOX 128,PAXICO,KS,66526,0130,74,(785) 636-5343,42,1,2,05,06,1
200324000622,MILL CREEK VALLEY JUNIOR HIGH,BOX 128,PAXICO,KS,66526,0128,79,(785) 636-5353,42,1,2,07,08,1
200324000623,MAPLE HILL ELEM,BOX 68,MAPLE HILL,KS,66507,0068,94,(785) 256-4223,42,1,1,KG,04,1
200327000061,ALMENA ELEM,PO BOX 217,ALMENA,KS,67622,,70,(785) 664-2446,42,1,1,KG,04,1
200327000062,NORTHERN VALLEY HIGH,PO BOX 217,ALMENA,KS,67622,0217,73,(785) 669-2445,42,1,3,09,12,1
200327000063,LONG ISLAND ELEM,P O BOX 98,LONG ISLAND,KS,67647,0098,53,(785) 854-7681,43,1,2,05,08,1
200330001494,ALTAMONT ELEM,BOX 306,ALTAMONT,KS,67330,0306,212,(620) 784-5511,42,1,1,KG,08,1
200330001495,LABETTE COUNTY HIGH SCHOOL,BOX 407,ALTAMONT,KS,67330,0407,560,(620) 784-5321,42,1,3,09,12,1
200330001496,BARTLETT ELEM,BOX 4676,BARTLETT,KS,67332,,147,(620) 226-3414,43,1,1,KG,08,1
200330001497,EDNA ELEM,BOX 220,EDNA,KS,67342,0220,164,(620) 922-7210,43,1,1,KG,08,1
200330001500,MEADOWVIEW ELEM,"1377  21,000 ROAD",PARSONS,KS,67357,8080,402,(620) 421-1857,42,1,1,KG,08,1
200330001501,MOUND VALLEY ELEM,402 WALNUT,MOUND VALLEY,KS,67354,0170,159,(620) 328-3121,43,1,1,KG,08,1
200336000859,ANDOVER MIDDLE SCHOOL,1628 N ANDOVER RD,ANDOVER,KS,67002,,568,(316) 218-4610,41,1,2,06,08,1
200336000860,ANDOVER HIGH,1744 N ANDOVER RD,ANDOVER,KS,67002,,754,(316) 218-4600,21,1,3,09,12,1
200336001171,ROBERT M. MARTIN ELEMENTARY,2342 N. 159TH ST EAST,WICHITA,KS,67228,,357,(316) 218-4720,41,1,1,PK,05,1
200336001183,MEADOWLARK ELEMENTARY,1411 N MAIN,ANDOVER,KS,67002,,359,(316) 218-4630,21,1,1,PK,05,1
200336001564,ANDOVER CENTRAL MIDDLE SCHOOL,903 E. CENTRAL,ANDOVER,KS,67002,,512,(316) 218-4710,41,1,2,06,08,1
200336001567,ANDOVER CENTRAL HIGH SCHOOL,603 E. CENTRAL,ANDOVER,KS,67002,,800,(316) 218-4700,41,1,3,09,12,1
200336001610,COTTONWOOD ELEMENTARY,1747 N ANDOVER RD,ANDOVER,KS,67002,,394,(316) 218-4620,21,1,1,KG,05,1
200336001727,SUNFLOWER ELEMENTARY SCHOOL,616 E. DOUGLAS,ANDOVER,KS,67002,,430,(316) 218-4730,21,1,1,PK,05,1
200336001913,WHEATLAND ELEMENTARY,15200 E. 21ST STREET,WICHITA,KS,67230,,396,(316) 218-4820,41,1,1,PK,05,1
200336001940,PRAIRIE CREEK ELEMENTARY,654 YMCA DRIVE,ANDOVER,KS,67002,,334,(316) 218-4630,21,1,1,PK,05,3
200339000747,ANTHONY ELEM,215 S SPRINGFIELD,ANTHONY,KS,67003,2599,322,(620) 842-3743,43,1,1,PK,08,1
200339000749,CHAPARRAL HIGH ANTHONY,467 NORTH STATE ROAD 14,ANTHONY,KS,67003,9030,277,(620) 842-5155,43,1,3,09,12,1
200339000750,HARPER ELEM,1317 WALNUT,HARPER,KS,67058,1400,303,(620) 896-7614,43,1,1,PK,08,1
200343000740,ARGONIA ELEM,504 N. PINE,ARGONIA,KS,67004,9741,85,(620) 435-6716,43,1,1,PK,05,1
200343000742,ARGONIA HIGH,504 N PINE,ARGONIA,KS,67004,9741,107,(620) 435-6611,43,1,4,06,12,1
200345001232,ADAMS ELEM,1201 N 10TH,ARKANSAS CITY,KS,67005,1998,240,(620) 441-2040,32,1,1,KG,05,1
200345001233,FRANCES WILLARD ELEM,201 N 4TH,ARKANSAS CITY,KS,67005,2599,192,(620) 441-2050,32,1,1,KG,05,1
200345001234,JEFFERSON ELEM,131 OSAGE AVE,ARKANSAS CITY,KS,67005,1299,234,(620) 441-2060,32,1,1,KG,05,1
200345001237,ROOSEVELT ELEM,300 NORTH B,ARKANSAS CITY,KS,67005,2297,241,(620) 441-2070,32,1,1,KG,05,1
200345001240,ARKANSAS CITY MIDDLE SCH,400 E KANSAS AVE,ARKANSAS CITY,KS,67005,1298,621,(620) 441-2030,32,1,2,06,08,1
200345001241,ARKANSAS CITY HIGH,1200 W RADIO LANE,ARKANSAS CITY,KS,67005,4099,790,(620) 441-2010,41,1,3,09,12,1
200345001242,C 4 ELEM,11945 292ND ROAD,ARKANSAS CITY,KS,67005,,96,(620) 441-2045,41,1,1,KG,05,1
200345001243,I X L ELEM,6758 322ND ROAD,ARKANSAS CITY,KS,67005,9101,216,(620) 441-2055,32,1,1,KG,05,1
200348000183,NORTHEAST ELEM,BOX 669,ARMA,KS,66712,0669,430,(620) 347-8461,42,1,1,PK,08,1
200348000184,NORTH EAST HIGH,BOX 669,ARMA,KS,66712,0669,173,(620) 347-4115,42,1,3,09,12,1
200351000084,ASHLAND ELEM,P.O. BOX 187,ASHLAND,KS,67831,0187,119,(620) 635-2722,43,1,1,PK,06,1
200351000086,ASHLAND HIGH,P.O. BOX 187,ASHLAND,KS,67831,0187,82,(620) 635-2814,43,1,3,09,12,1
200351001650,ASHLAND UPPER,P.O. BOX 187,ASHLAND,KS,67831,0187,33,(620) 635-2814,43,1,2,07,08,1
200354000956,ATCHISON HIGH  SCHOOL,1500 W. RILEY ST,ATCHISON,KS,66002,1513,469,(913) 367-4162,32,1,3,09,12,1
200354000958,ATCHISON MIDDLE SCHOOL,301 N 5TH,ATCHISON,KS,66002,2456,326,(913) 367-5363,32,1,2,06,08,1
200354001126,ATCHISON ELEMENTARY SCHOOL,825 N 17TH STREET,ATCHISON,KS,66002,1516,875,(913) 367-1161,32,1,1,PK,05,1
200354001868,ATCHISON ALTERNATIVE SCHOOL,215 N 8TH STREET,ATCHISON,KS,66002,,41,(913) 360-6540,32,4,4,01,12,1
200354001945,BERT NASH SCHOOL,P.O. BOX 459,ATCHISON,KS,66002,0459,20,(913) 367-6590,41,1,4,06,12,3
200357001513,PULS ELEM,P.O. BOX 415,ATTICA,KS,67009,0415,124,(620) 254-7915,43,1,1,PK,08,1
200357001514,ATTICA HIGH,P.O. BOX 415,ATTICA,KS,67009,0415,42,(620) 254-7915,43,1,3,09,12,1
200363000741,EWALT ELEMENTARY,2340 GREYHOUND DRIVE,AUGUSTA,KS,67010,,445,(316) 775-0056,31,1,1,KG,05,1
200363000915,GARFIELD ELEM,135 HIGH,AUGUSTA,KS,67010,,240,(316) 775-6601,31,1,1,KG,05,1
200363000916,LINCOLN ELEM,1801 DEARBORN,AUGUSTA,KS,67010,2196,231,(316) 775-5415,31,1,1,KG,05,1
200363000917,ROBINSON ELEM,1301 HELEN,AUGUSTA,KS,67010,1698,222,(316) 775-7561,31,1,1,KG,05,1
200363000918,AUGUSTA MIDDLE SCHOOL,1001 STATE ST,AUGUSTA,KS,67010,1178,490,(316) 775-6383,31,1,2,06,08,1
200363000919,AUGUSTA SR HIGH,2020 OHIO,AUGUSTA,KS,67010,2198,669,(316) 775-5461,31,1,3,09,12,1
200366001311,AXTELL HIGH,504 PINE STREET,AXTELL,KS,66403,0255,93,(785) 736-2237,43,1,3,07,12,1
200366001312,BERN ELEM,BOX 144,BERN,KS,66408,0144,74,(785) 336-2293,43,1,1,PK,06,1
200366001313,BERN HIGH,BOX 144,BERN,KS,66408,0144,59,(785) 336-3031,43,1,3,07,12,1
200366001314,SUMMERFIELD ELEM,BOX 130,SUMMERFIELD,KS,66541,0130,83,(785) 244-6221,43,1,1,PK,06,1
200369001140,BAILEYVILLE-ST. BENEDICT HIGH,P.O. BOX 69,BAILEYVILLE,KS,66404,,108,(785) 336-6631,43,1,3,07,12,1
200369001141,ST BENEDICT ELEM,9857 STATE HIGHWAY 178,ST. BENEDICT,KS,66538,,82,(785) 336-3201,43,1,1,KG,06,1
200372000702,BALDWIN ELEM  PRIMARY,PO BOX 67,BALDWIN CITY,KS,66006,0067,201,(785) 594-2444,32,1,1,KG,02,1
200372000703,BALDWIN JUNIOR HIGH SCHOOL,PO BOX 67,BALDWIN CITY,KS,66006,0067,336,(785) 594-2448,32,1,2,06,08,1
200372000704,BALDWIN HIGH SCHOOL,PO BOX 67,BALDWIN CITY,KS,66006,0067,420,(785) 594-2725,41,1,3,09,12,1
200372000705,MARION SPRINGS,PO BOX 67,BALDWIN CITY,KS,66006,,88,(785) 594-3081,42,1,1,KG,05,1
200372000706,VINLAND ELEM,PO BOX 67,BALDWIN CITY,KS,66006,,80,(785) 594-3912,42,1,1,KG,05,1
200372001803,BALDWIN ELEMENTARY INTERMEDIATE CENTER,PO BOX 67,BALDWIN CITY,KS,66006,0067,226,(785) 594-2446,32,1,1,03,05,1
200378001184,BASEHOR ELEM SCHOOL,P O BOX 276,BASEHOR,KS,66007,0276,628,(913) 724-1038,41,1,1,KG,06,1
200378001186,BASEHOR-LINWOOD HIGH SCHOOL,P O BOX 255,BASEHOR,KS,66007,0255,811,(913) 724-2266,41,1,3,09,12,1
200378001187,LINWOOD ELEM,P O BOX 1,LINWOOD,KS,66052,0001,140,(913) 723-3212,42,1,1,KG,05,1
200378001188,BASEHOR-LINWOOD MIDDLE SCHOOL,P O BOX 1,LINWOOD,KS,66052,0001,330,(913) 723-3211,42,1,2,07,08,1
200378001729,GLENWOOD RIDGE ELEMENTARY SCHOOL,17550  157TH TERRACE,BONNER SPRINGS,KS,66012,,312,(913) 724-3536,41,1,1,KG,05,1
200381001504,CENTRAL ELEM,1501 PARK AVE,BAXTER SPRINGS,KS,66713,,225,(620) 856-3311,32,1,1,03,05,1
200381001505,LINCOLN ELEM,801 LINCOLN,BAXTER SPRINGS,KS,66713,,305,(620) 856-3322,32,1,1,PK,02,1
200381001507,BAXTER SPRINGS MIDDLE,1520 CLEVELAND,BAXTER SPRINGS,KS,66713,,208,(620) 856-3355,32,1,2,06,08,1
200381001508,BAXTER SPRINGS HIGH,100 N MILITARY,BAXTER SPRINGS,KS,66713,,251,(620) 856-3366,32,1,3,09,12,1
200387000409,BELOIT ELEM,PO BOX 586,BELOIT,KS,67420,0586,442,(785) 738-3581,41,1,1,PK,06,1
200387000410,BELOIT JR-SR HIGH,PO BOX 606,BELOIT,KS,67420,0606,336,(785) 738-3593,41,1,3,07,12,1
200390000736,BELLE PLAINE ELEM,BOX 338,BELLE PLAINE,KS,67013,0338,275,(620) 488-2617,42,1,1,PK,04,1
200390000737,BELLE PLAINE HIGH,BOX 8,BELLE PLAINE,KS,67013,0008,235,(620) 488-2421,42,1,3,09,12,1
200390001584,BELLE PLAINE MIDDLE,BOX 457,BELLE PLAINE,KS,67013,0457,182,(620) 488-2222,42,1,2,05,08,1
200396000164,BENNINGTON ELEM,BOX 8,BENNINGTON,KS,67422,0008,285,(785) 488-3323,43,1,1,KG,08,1
200396000165,BENNINGTON HIGH,BOX 8,BENNINGTON,KS,67422,0008,147,(785) 488-3321,43,1,3,09,12,1
200396000166,TESCOTT ELEM,BOX 235,TESCOTT,KS,67484,0235,115,(785) 283-4774,43,1,1,KG,08,1
200396000167,TESCOTT HIGH,BOX 196,TESCOTT,KS,67484,0196,65,(785) 283-4385,43,1,3,09,12,1
200402000922,OTIS-BISON ELEMENTARY,P O BOX 288,OTIS,KS,67565,,87,(785) 387-2371,43,1,1,KG,06,1
200402000923,OTIS-BISON JUNIOR/SENIOR HIGH SCHOOL,P.O. BOX 257,OTIS,KS,67565,,93,(785) 387-2337,43,1,3,07,12,1
200405000029,BONNER SPRINGS ELEMENTARY,212 S NECONI,BONNER SPRINGS,KS,66012,,414,(913) 441-1777,21,1,1,KG,05,1
200405000030,ROBERT E CLARK MIDDLE,BOX 336,BONNER SPRINGS,KS,66012,,546,(913) 422-5115,21,1,2,06,08,1
200405000031,BONNER SPRINGS HIGH,PO BOX 216,BONNER SPRINGS,KS,66012,,757,(913) 422-5121,21,1,3,09,12,1
200405000032,EDWARDSVILLE ELEM,1700 S 104TH,EDWARDSVILLE,KS,66111,,385,(913) 422-4036,41,1,1,KG,05,1
200405001827,DELAWARE RIDGE ELEMENTARY,1601 NORTH 130TH STREET,KANSAS CITY,KS,66115,,369,(913) 441-2126,41,1,1,PK,05,1
200408000569,BREWSTER ELEM,PO BOX 220,BREWSTER,KS,67732,0220,62,(785) 694-2236,43,1,1,PK,08,1
200408000570,BREWSTER HIGH,PO BOX 220,BREWSTER,KS,67732,0220,39,(785) 694-2236,43,1,3,09,12,1
200414001190,BUCKLIN ELEM,P.O. BOX 8,BUCKLIN,KS,67834,0008,166,(620) 826-3241,43,1,1,PK,06,1
200414001191,BUCKLIN HIGH,P.O. BOX 8,BUCKLIN,KS,67834,0008,107,(620) 826-3241,43,1,3,07,12,1
200417001872,ALTOONA-MIDWAY MIDDLE/HIGH SCHOOL,20704 US 75 HWY,BUFFALO,KS,66717,,109,(620) 537-7711,42,1,4,06,12,1
200417001898,ALTOONA-MIDWAY ELEMENTARY,PO BOX 128,ALTOONA,KS,66710,,96,(620) 568-5725,42,1,1,PK,05,1
200420000564,BUHLER ELEM,BOX 377,BUHLER,KS,67522,,317,(620) 543-2240,42,1,1,PK,06,1
200420000565,BUHLER HIGH,BOX 350,BUHLER,KS,67522,,634,(620) 543-2255,42,1,3,09,12,1
200420000566,OBEE ELEM,4712 E 4TH,HUTCHINSON,KS,67501,,148,(620) 662-2561,41,1,1,KG,06,1
200420000567,PROSPERITY ELEM,4601 N PLUM,HUTCHINSON,KS,67502,,324,(620) 662-5535,41,1,2,04,06,1
