010027000066,SILVERHILL SCH,P O DRAWER 190,SILVERHILL,AL,36576,0248,435,(251) 945-5188,41,1,1,PK,06,1
010027000067,SPANISH FORT ELEM SCH,30900 STATE HIGHWAY 225,SPANISH FORT,AL,36527,3115,755,(251) 626-9751,32,1,1,KG,05,1
010027000068,STAPLETON SCH,35480 HARRIOT AVE,STAPLETON,AL,36578,0155,202,(251) 937-2038,42,1,1,KG,06,1
010027000069,SUMMERDALE SCH,P O BOX 9,SUMMERDALE,AL,36580,0009,475,(251) 989-6850,42,1,1,PK,08,1
010027000070,SWIFT CONSOLIDATED ELEM SCH,P O BOX 7,BON SECOUR,AL,36511,0007,265,(251) 949-6422,42,1,1,PK,06,1
010027000100,FAIRHOPE HIGH SCH,1 PIRATE DR,FAIRHOPE,AL,36532,7085,1293,(251) 928-8309,41,1,3,09,12,1
010027000162,CENTRAL BALDWIN MIDDLE SCH,P O BOX 930,ROBERTSDALE,AL,36567,0930,666,(251) 947-2327,41,1,2,07,08,1
010027000166,FAIRHOPE K-1 CTR,100 S CHURCH ST,FAIRHOPE,AL,36532,2308,484,(251) 928-7011,32,1,1,PK,01,1
010027000549,ORANGE BEACH ELEM SCH,4900 WILSON BLVD,ORANGE BEACH,AL,36561,,396,(251) 981-5662,42,1,1,KG,06,1
010027000550,ROCKWELL ELEM SCH,10183 US HIGHWAY 31,SPANISH FORT,AL,36527,,664,(251) 626-5528,41,1,1,KG,05,1
010027000625,ELBERTA ELEM SCH,P O BOX 430,ELBERTA,AL,36530,,421,(251) 986-5888,42,1,1,KG,03,1
010027000641,GULF SHORES HIGH SCH,P O BOX 3729,GULF SHORES,AL,36547,,787,(251) 968-4747,41,1,3,09,12,1
010027000648,MAGNOLIA SCH,1 JAGUAR LOOP,FOLEY,AL,36535,,618,(251) 965-6200,41,1,1,PK,06,1
010027000660,J LARRY NEWTON SCH,9761 COUNTY ROAD 32,FAIRHOPE,AL,36532,,602,(251) 990-3858,41,1,1,PK,06,1
010027000661,VAUGHN ELEM SCH,55260 COUNTY ROAD 21,STOCKTON,AL,36579,,-2,(251) 937-4592,42,1,N,KG,06,2
010027000664,NORTH BALDWIN CTR FOR TECH,505 W HURRICANE RD,BAY MINETTE,AL,36507,,0,(251) 937-6751,41,3,3,09,12,1
010027000665,SOUTH BALDWIN CTR FOR TECH,19200 CAROLINA STREET,ROBERTSDALE,AL,36567,,0,(251) 947-5041,32,3,3,09,12,1
010027001477,GULF SHORES ELEM SCH,1600 EAST 3RD ST,GULF SHORES,AL,36542,,863,(251) 968-7375,41,1,1,KG,06,1
